,label
8785,1
7140,0
16039,1
24980,0
13429,0
13606,0
19050,0
13697,1
22373,1
33308,1
19888,0
3524,0
9981,1
25594,0
38099,1
14341,1
38956,1
23108,1
25838,0
5079,0
22291,0
2558,1
21799,0
26420,1
33074,1
1773,1
29258,1
21870,0
19798,1
32159,0
29341,0
8520,1
9481,1
8667,1
7319,0
23490,1
21678,0
4473,0
36764,0
34384,0
34648,1
28168,1
34825,0
15748,1
9935,1
7274,1
32691,0
30945,0
2016,1
11709,0
22319,1
1607,0
40100,1
3605,1
16399,1
17942,1
9452,1
4604,1
11588,1
6147,1
15660,0
39559,1
36988,1
13443,0
35546,0
5443,1
131,1
40386,0
4643,0
36833,0
497,0
10528,0
3664,1
4826,0
30495,1
22558,0
32234,0
27707,1
33239,0
13402,1
34092,1
13461,1
33500,0
39632,1
19207,1
33981,0
27000,0
9395,0
22708,0
33375,0
26777,0
12447,0
38797,1
10252,1
37724,1
10518,0
21423,1
23373,1
28905,1
30007,1
7173,1
37786,0
40275,1
36585,1
26549,1
23925,1
763,1
29792,1
37322,0
22308,0
31336,1
2415,1
5066,0
6840,0
23978,1
19430,0
12731,1
19153,0
24964,1
1953,1
13587,0
33890,1
27631,1
7835,0
4820,1
21050,1
8507,0
10196,1
20504,1
24989,0
6412,1
15664,1
9759,0
38054,1
14817,0
14278,1
34458,0
24390,0
35228,1
16005,0
34208,0
16989,0
15,1
21249,1
22796,0
40438,0
13871,1
33664,0
22150,1
19433,0
24112,1
3952,0
309,0
9675,0
25829,0
29942,0
27956,1
29917,1
14228,1
17533,0
36362,0
2517,1
20617,0
9118,1
2128,0
17086,0
10139,0
4866,0
37092,0
20226,0
722,1
36803,0
1111,0
34165,0
10096,0
17333,1
33975,1
637,1
24824,1
18790,0
28306,1
38437,0
23130,0
8888,1
9814,1
31057,0
37951,0
26365,1
2228,0
7380,0
31909,0
34528,0
32047,1
21996,0
24642,1
36501,1
7879,1
39255,1
15347,1
16454,0
27609,1
7878,1
16038,0
31878,1
22152,1
17562,1
4210,1
35672,1
40128,1
26467,1
33934,0
7377,0
2010,0
28301,0
35562,1
27690,0
8075,1
10190,0
34611,0
1902,0
10281,1
39345,0
24102,0
3759,1
16347,0
6249,1
6047,1
18996,0
2957,0
17473,0
19310,1
35510,0
25659,0
6907,1
9751,1
35129,0
27429,1
12312,1
18130,0
7078,0
9114,0
944,0
27399,1
22165,0
29210,1
35267,0
27579,1
6984,0
34708,1
9780,0
29292,1
5977,1
11520,0
8062,0
35042,1
32199,1
26058,0
8559,0
7218,0
34709,1
40182,1
25780,0
30315,0
17536,0
13786,1
2218,1
27311,0
4313,1
22658,1
38831,0
9352,0
25176,0
27066,0
10204,0
10807,1
38645,0
18858,0
6765,0
2945,1
25669,1
3188,1
31850,0
8031,1
24796,0
21380,0
16568,1
10074,1
34333,1
31688,1
29643,0
20455,1
13733,1
29751,0
19761,1
38426,1
33289,1
9797,0
23503,1
8784,0
25717,0
33303,1
22402,1
40381,0
24385,0
8463,0
3925,0
27738,1
39072,0
31731,0
8730,0
35589,0
21946,1
34603,0
1360,0
5950,1
9143,1
8884,0
15255,1
15539,0
4905,0
15256,0
38808,0
14730,0
39211,0
2341,0
19748,1
31356,1
30215,0
10502,1
528,1
11659,0
2369,0
12569,0
11647,0
24671,1
35226,1
13412,0
22775,1
2631,1
11226,1
24724,0
39911,1
7715,1
5024,0
36130,1
303,1
4162,1
9957,0
39082,1
4536,0
4597,0
30388,1
17871,0
11540,1
16849,1
9470,0
25773,1
22924,0
20593,1
31120,0
37719,1
39690,0
14903,0
31543,0
21507,1
10652,0
36291,0
29249,0
31988,0
38244,0
16740,1
14885,0
27107,0
40209,0
31318,0
3909,1
39723,0
18704,0
19703,1
15919,1
2019,0
37061,0
567,1
39463,0
17229,0
34946,1
2430,0
4486,0
14404,0
18329,0
5645,0
32853,0
23871,0
34533,0
24196,1
35663,1
2570,0
25298,1
21631,1
30765,1
29524,0
22647,0
30568,0
35384,1
13242,1
11278,1
18140,1
13526,0
18803,1
28133,1
38092,1
11802,0
24146,0
15909,1
3283,1
7257,1
17522,1
33766,0
6574,0
7803,1
24686,1
2526,1
12566,0
24187,0
23898,0
7956,0
29563,1
30762,0
37537,1
158,0
15853,0
27028,0
37531,0
6702,1
18466,0
31176,0
2060,0
881,0
14063,1
27883,0
37456,1
666,1
15739,1
21343,1
23434,1
4883,1
24709,1
29235,1
6762,1
6615,0
22441,1
4802,1
37897,1
33553,0
6299,0
4179,1
34058,1
15618,0
22889,0
8600,0
31888,0
28691,1
11519,1
24133,0
2058,0
2827,1
23466,1
25234,0
36872,1
23459,0
21303,0
35986,0
25120,0
6339,1
14690,1
18921,0
22205,0
38930,1
21100,1
18599,0
23378,0
12823,0
27621,1
9839,1
17866,0
38887,1
16738,0
27519,1
14732,0
30054,0
23016,0
38297,1
21828,0
29279,1
13771,1
15074,1
32106,1
13397,1
7549,1
20034,0
24945,1
32009,1
18932,1
39919,1
642,1
39994,0
39397,0
30618,1
19853,0
11043,0
28964,1
36152,1
36502,1
12873,0
20448,1
4781,1
18242,0
19631,0
6579,0
3723,0
11930,1
1400,1
19739,0
521,1
24243,0
4030,1
13027,1
17155,0
39745,0
40167,0
13056,1
10060,0
30638,1
12812,0
31092,1
14455,0
12936,0
9249,0
951,0
8400,1
17049,0
35289,1
17256,1
9630,1
13896,0
6336,0
6658,0
36616,1
6028,0
4231,1
22959,0
306,0
17294,0
9945,1
28068,1
28954,0
35541,1
18660,0
25872,0
30769,0
21565,0
29727,0
19479,1
1924,1
29470,1
30768,0
30604,1
29403,1
37554,0
22592,0
25927,0
27754,0
24016,0
39979,1
29497,1
25442,0
22203,0
27920,0
28823,1
4301,1
20754,1
28109,0
34887,1
15813,0
9377,1
31045,1
22320,0
10456,0
260,1
37975,1
24233,1
26236,0
33791,1
25772,0
1091,0
19808,0
6931,1
21033,0
26785,1
23465,0
31547,0
23526,0
25409,1
33668,0
7292,1
25828,0
27496,1
36957,1
36326,0
8167,0
25474,1
13463,0
16916,0
2417,0
35286,0
4676,1
2921,0
34928,0
2249,1
15419,1
5479,0
28049,1
31054,1
28887,1
29144,0
9457,0
18102,1
5273,1
2459,1
13485,1
38395,0
10547,1
8621,0
11158,0
37199,1
29611,0
38336,1
27344,0
34492,1
30410,1
5487,0
3338,0
39782,0
38938,1
27584,0
20639,0
6060,0
28326,0
17776,1
23005,1
4348,1
3841,0
7470,1
3691,1
22151,1
15290,1
4395,1
6205,1
19287,0
1839,0
12186,1
28775,0
21103,0
19394,0
36370,0
23142,1
3339,0
5212,0
29890,0
17004,1
18040,1
2628,0
39069,1
20032,1
14700,1
16784,0
10903,0
37812,0
1999,0
35536,1
26262,0
3881,1
32421,0
14434,0
15710,1
28738,0
16965,0
20599,1
13473,0
39722,0
28993,1
27898,0
23608,1
18107,1
5747,1
22488,1
34379,0
25198,1
18791,1
39319,1
3465,1
29574,0
10897,1
10363,0
36343,1
29201,0
28180,0
754,0
23903,1
443,1
36094,0
35504,0
972,0
16760,0
11652,1
40044,0
825,0
17088,0
38372,1
22897,0
12204,1
19039,0
13142,0
25976,1
32516,1
14030,0
10390,1
30186,0
10529,0
16326,1
19095,1
16191,1
3442,0
21930,1
6820,1
31863,1
39740,1
24784,0
2337,1
8638,0
21256,0
3066,0
7982,0
37153,0
1164,0
13813,0
12993,1
20293,0
15719,1
34504,0
35256,1
18907,0
16318,1
37728,0
40317,0
1934,1
25382,0
4694,1
7741,1
5526,1
36756,0
24415,0
19188,0
8272,0
27278,0
31779,0
32205,1
25037,1
38772,0
25329,0
27498,0
3766,1
34323,1
35721,0
32540,0
20513,0
1049,0
38162,1
32625,1
13337,0
30308,1
26562,1
12552,0
36526,1
33462,1
13585,1
17173,0
16020,0
33987,1
31774,1
10048,1
4617,1
31948,0
908,1
32483,1
17488,1
18677,1
28814,1
10033,1
7273,0
5651,1
36344,1
14866,0
757,1
30589,0
20505,0
947,1
9393,0
12998,0
15100,1
8303,0
17670,1
23613,1
1701,1
37996,0
39553,1
56,0
730,1
978,1
16979,0
23619,1
35551,0
7730,0
39762,0
22578,0
8841,1
28130,1
8301,1
18781,0
4960,1
13829,0
29862,0
22426,0
12269,0
4364,1
25984,1
28242,0
29490,1
31858,0
30653,0
5733,1
33029,0
36924,0
24083,0
16888,0
32305,1
34481,0
32249,0
23246,0
23672,0
39046,0
14396,0
38822,0
1614,0
26609,0
16292,1
25657,1
15527,1
25360,0
6764,0
14164,1
31675,1
27467,1
2366,1
14235,0
35604,0
39944,0
37697,0
21170,1
3996,0
7074,1
9488,1
7540,0
3679,0
24235,1
22962,1
17997,0
29096,1
19323,0
28415,1
30176,0
28682,1
17993,0
38324,1
16759,0
24792,0
37568,0
21354,1
37834,0
5531,1
9862,0
9292,0
22485,0
22779,0
12899,1
33564,0
5608,1
11552,0
32674,0
8093,0
15157,1
37397,0
21262,1
3804,1
25155,0
24496,0
22870,0
32190,0
33718,1
20133,0
24047,0
22262,0
13268,0
29091,1
34954,0
15768,0
10489,1
31668,1
39363,1
39601,1
32146,1
7694,1
8955,1
33843,1
2902,0
30716,0
15025,1
25220,1
33019,1
29788,1
28843,1
26179,0
28156,1
2340,1
25765,0
2913,1
27927,0
37551,1
23388,1
27453,1
3535,0
31361,0
6227,1
14841,0
37277,0
26974,0
26197,0
9394,0
26038,0
7207,1
29953,1
39015,1
2477,1
25058,1
22328,0
35009,1
21731,1
20942,0
34018,1
7904,1
37142,0
11964,1
33319,0
37958,0
34817,0
29912,1
7039,0
6437,1
6021,0
27873,0
1126,0
35758,0
7308,0
18315,0
23018,1
12091,0
19069,1
20246,0
7128,1
1669,1
39643,1
23638,0
33473,1
8176,0
938,0
5624,0
9487,1
2072,1
14628,1
20282,1
10334,1
37988,1
7919,0
10155,0
29399,1
22540,0
19696,1
16863,1
1596,0
19160,1
30091,1
36453,1
30138,0
10985,1
33028,0
10679,0
26422,1
31389,0
8473,0
31963,0
29865,0
10379,0
25223,0
17692,1
11805,1
34667,1
38171,1
9649,0
22099,1
16259,1
18170,0
11901,0
7820,1
40279,1
35768,1
36697,0
22102,1
15008,0
31423,1
9415,1
24424,1
33008,0
883,0
38234,0
16927,0
35115,1
8798,0
24026,1
24993,0
11741,0
37933,0
37458,0
4919,0
15619,1
28046,1
25816,0
19051,0
8933,0
39616,0
18361,1
10795,0
2063,0
16206,1
14269,1
10336,1
15136,0
20841,0
30655,1
2160,0
24204,0
990,0
2654,1
22830,1
39743,1
21818,0
38658,0
38023,0
27897,1
28490,0
21990,1
13700,0
1137,1
12974,1
11596,0
510,1
10129,1
34589,0
24732,1
30917,1
9243,1
39150,1
839,1
14932,1
35936,0
37507,1
3957,0
4839,0
4889,1
6905,1
17146,0
21446,1
18013,0
21224,0
14253,0
34465,0
29110,1
23460,1
1142,0
28039,1
6189,1
12203,1
31935,0
11920,0
32315,0
32008,1
21845,1
24240,1
5156,1
18185,0
21140,0
11295,0
14456,1
4349,1
30081,0
32650,0
530,0
9732,1
30875,0
9827,1
1919,1
10945,0
12824,1
35852,1
11619,1
22156,1
24179,1
10032,1
16628,0
1949,0
39522,1
16756,0
33041,0
5055,1
11366,0
10604,0
2365,0
11429,1
12314,1
21175,0
10571,1
11698,1
15231,1
39493,1
21984,0
17623,0
22725,0
27452,0
34837,1
23754,1
847,1
2377,0
15141,0
25653,1
24278,1
40183,1
14551,0
1903,0
22597,1
31927,0
23063,0
16348,0
17830,1
34037,0
33251,1
17567,0
12294,0
29149,1
27502,1
3060,1
20243,1
7979,1
31268,1
16672,0
15531,1
25677,0
38311,1
37110,1
582,1
21071,1
19654,0
30806,0
31151,1
7035,1
35982,0
20263,0
37508,1
2180,0
26637,0
40385,1
10327,0
7623,1
21101,1
26997,0
16945,1
21094,1
19819,1
33056,1
31117,1
26539,1
19154,0
38707,1
19548,0
6201,0
38718,0
33692,1
11886,1
24019,1
16065,1
6163,0
37027,0
9471,0
12511,1
761,0
23397,0
26783,0
13584,0
34968,1
28932,0
16569,0
25439,0
39210,1
18740,0
20446,0
33990,0
10857,0
1652,1
11030,1
1415,0
17198,1
29642,1
16236,1
15924,1
30686,0
10355,0
37532,0
32198,0
7614,1
37352,1
22797,1
4327,0
15021,1
8776,0
32040,1
25433,0
33599,0
7670,1
21183,1
35652,0
38740,0
30854,1
37939,0
6630,1
23764,0
3118,0
31736,0
19336,0
18004,1
16788,0
6805,0
13546,1
9113,1
20339,1
13176,0
13470,1
12635,1
40215,1
17940,1
4317,1
12846,0
14246,0
5423,1
32566,0
2456,0
25207,1
11877,0
35676,0
31792,0
12762,1
10523,0
14669,1
22480,1
33490,1
15295,1
12260,1
27819,1
22017,0
11090,1
37492,1
31915,0
32662,1
13219,1
23859,1
2552,1
6975,0
25035,1
25714,1
29994,0
1665,1
25102,1
20221,0
22829,1
18966,1
36693,0
40319,0
38047,0
8916,1
25612,0
20999,0
26666,1
15224,1
21633,1
7963,1
12877,1
39143,0
9032,0
31234,0
1811,1
20927,1
3527,0
9983,1
27209,0
4295,1
602,0
12300,1
38546,0
3259,0
29646,1
40484,0
35407,1
21424,0
10360,0
32829,0
15883,1
19659,0
26909,1
18144,1
39479,1
31440,1
27521,0
17300,1
14167,1
35960,0
21795,1
20312,1
36534,0
13476,1
6107,0
508,0
16427,1
13856,0
29644,0
36074,0
15250,1
21353,1
40121,0
31907,1
34517,0
39030,1
31983,0
10603,1
35664,0
35667,0
874,1
6877,1
39708,0
34828,0
1626,1
32702,0
31964,0
107,0
29152,0
13240,0
15359,1
15957,0
32034,0
18664,0
25947,0
976,1
17363,0
23239,0
3819,0
18886,0
11842,0
37160,1
3536,1
15701,1
5193,1
17563,1
1018,0
15489,1
19339,0
32151,1
18727,0
22185,0
38670,1
2400,0
6945,0
4646,0
16484,1
36830,0
24085,0
34955,0
18898,1
26651,1
21809,1
949,1
29072,1
910,1
27567,0
5002,0
5674,0
24908,1
23820,0
10259,0
29404,1
21988,0
15003,1
10064,1
11419,0
13897,1
31693,0
12239,1
39432,1
22082,0
16705,0
34380,1
16558,0
8217,0
17947,1
29316,1
36807,1
24785,0
12822,0
7254,0
36684,1
32801,0
4359,1
26866,0
24563,0
17332,0
29594,0
32739,1
11730,0
38781,1
32862,1
21612,0
32568,0
30002,0
10713,1
26486,0
26483,0
28095,0
39599,1
24828,0
1816,1
14497,0
15437,1
11883,0
37759,1
33666,1
30752,1
32935,0
29323,0
6393,1
27195,0
5120,0
18118,1
26415,0
33104,0
5239,0
24673,1
26040,1
2504,0
21516,1
10371,0
11364,1
7391,0
36307,1
8954,0
33250,0
16494,1
27018,0
30463,0
1417,0
15186,0
10946,1
11391,1
40459,0
21282,1
4077,0
21740,0
36047,0
35967,1
6560,1
24028,0
32783,0
12521,0
35972,1
8437,0
14610,1
37878,0
40400,0
22425,1
40390,0
31590,1
16479,1
18977,1
22075,1
2611,0
26482,0
27394,0
24795,1
4155,0
12672,1
23804,0
23028,1
27309,0
33468,0
27676,1
37703,0
10649,0
27109,1
5703,0
29133,1
24509,0
37056,1
22841,1
31992,1
10164,0
37553,0
23126,0
11310,1
32947,1
8851,0
31104,1
4791,1
37078,1
26490,0
38480,1
24469,0
319,0
9432,0
39899,0
10567,0
27913,0
15389,0
14102,0
5913,0
15774,1
38388,1
39261,1
21998,0
31375,0
7232,1
21877,1
37076,1
18596,0
16714,0
9978,0
9004,1
10170,0
19500,1
5790,1
38125,1
16997,1
40346,1
36219,1
34265,0
20738,1
5806,1
6158,1
1860,1
15976,0
19560,0
38354,0
8598,1
5430,1
10302,0
33306,0
31514,0
36204,0
19043,1
23880,0
36694,0
35105,0
29339,1
18643,1
3464,0
2500,1
36648,1
28497,0
38136,1
27946,0
40315,1
12529,1
7874,0
6125,1
39393,1
17662,0
7043,1
13277,0
30440,0
13864,1
31758,1
23259,0
26600,0
14590,0
11210,1
27268,1
6057,1
35387,0
12934,1
7210,0
23402,1
28467,1
36282,1
22072,1
12468,0
10184,0
30142,0
51,1
24884,1
27240,0
16476,1
13782,1
24602,0
9923,1
6718,1
4329,1
29570,1
29599,1
7147,1
10537,0
11277,1
10510,0
7444,0
28208,0
34399,0
8554,0
10220,0
33836,0
13454,0
3823,0
35273,1
5340,0
28043,1
31200,0
2989,0
24206,0
35157,1
25551,1
7971,1
32882,1
34005,0
15447,1
3869,0
23013,0
39392,0
33483,1
26519,1
15200,0
30850,0
2593,1
25171,1
26164,0
21827,1
33656,1
20796,0
20910,0
27177,1
8484,0
12712,0
21034,0
11184,0
6050,1
29909,0
25230,0
8166,1
13336,1
9703,1
18580,1
23060,0
14298,1
25544,0
32370,0
9705,0
10265,1
37770,1
30262,0
36738,0
7636,0
20598,0
16957,1
25419,0
39283,1
10564,1
29688,0
13203,0
13410,1
37692,1
5396,1
36975,0
29785,0
36981,0
15595,1
16452,0
39575,0
17577,0
2999,1
4746,1
16946,0
8532,1
9552,1
32875,0
15765,0
5691,0
40333,1
40184,0
32091,0
18181,0
39324,0
18042,1
35893,0
20725,1
3017,1
32532,0
15285,0
30549,1
33916,1
24882,0
4075,1
16642,1
16360,1
9664,0
38599,1
27924,0
6487,0
10307,1
12961,1
18163,0
24832,0
12442,1
10716,1
30664,0
3495,0
15312,0
35797,0
32937,0
2419,1
27811,1
30442,0
14713,1
1485,0
40289,0
24036,1
30165,0
27974,0
5988,1
4267,1
26970,0
23052,0
17059,1
40376,0
16407,1
15880,1
19451,1
76,0
27436,1
16924,0
26926,0
3046,1
2036,0
3065,0
21781,0
31939,0
22493,1
36794,1
23482,1
6375,1
7871,0
37651,0
35692,0
6927,0
1041,0
18731,1
25568,0
4406,0
25989,1
16498,1
6991,1
25774,1
4250,1
7550,1
8422,1
28980,1
1501,0
18676,1
27322,0
3853,1
30703,1
5813,0
22000,0
2599,1
18142,0
11948,0
20694,0
7644,0
29760,1
10895,1
20064,1
38261,0
29090,1
7993,0
34340,1
3598,0
34939,1
1480,0
15500,0
31586,1
7410,0
31445,1
15536,0
39079,1
16078,0
6278,1
81,0
29263,0
36623,0
26253,0
22703,1
33460,1
13453,1
35427,1
27360,0
29677,0
34376,0
36990,0
13080,1
36543,0
30824,0
27180,1
18164,0
31307,1
38920,1
28878,0
3822,1
28371,1
35559,0
39480,1
25827,0
29058,1
11244,1
22221,0
6683,0
22487,0
10271,0
37209,0
10247,1
5044,1
14346,1
37248,1
3838,0
31640,1
6351,0
3231,0
588,0
14340,1
18298,0
34040,0
39377,1
12771,1
30243,0
21957,1
24174,1
32911,0
16991,0
16123,1
13965,0
22483,0
24260,1
3807,0
32169,1
19368,0
3279,1
9066,1
19199,0
15367,0
15611,0
26622,1
38226,1
4923,0
39346,0
17110,1
14882,1
39548,1
2347,0
33669,0
40144,0
28032,0
32405,0
38994,1
14294,0
36015,0
23092,1
13860,1
17798,1
39036,1
25075,1
8860,1
22541,1
3033,1
18812,0
20012,1
31747,0
5289,1
21940,1
17732,1
11966,0
24879,0
23447,1
26844,1
9895,0
38569,0
12026,1
27759,1
22280,1
8562,1
30507,1
1618,0
29714,1
24855,0
7045,0
19308,1
19590,1
37973,0
4274,1
39378,0
13388,0
21695,0
10411,1
36905,0
32210,0
1950,1
21213,1
10928,0
35234,1
33417,1
21975,1
1068,1
20044,1
18961,0
30474,0
18854,0
2274,0
11159,1
12938,0
29225,0
12445,0
1265,1
12386,0
30475,0
27342,0
24248,0
2845,0
19422,1
28979,0
22080,0
38339,0
39995,0
8774,1
29069,0
11088,0
4443,0
21416,1
24741,0
347,1
32822,1
2260,0
33304,0
6277,1
33825,1
23475,0
40352,1
33491,1
9919,0
22264,0
21336,0
25146,0
17861,1
28828,0
24756,0
8744,0
37653,1
19346,0
9029,1
15487,0
11019,1
23632,0
255,1
15945,0
38860,1
7283,0
12970,0
1421,1
37820,1
20897,1
9030,0
27207,0
16491,0
20101,1
23086,1
29039,0
13342,0
16800,1
6516,1
34690,1
246,1
32881,0
15066,0
38172,0
35229,0
27242,0
39524,0
14676,1
14193,1
14864,0
31729,1
29655,0
8775,1
17667,0
4606,0
4796,0
16049,0
37118,1
37595,0
16116,1
23949,1
29637,1
21757,1
33252,0
39145,1
32741,0
39,0
14179,0
24468,1
26091,1
32388,0
9551,1
28084,0
31073,1
34274,1
40336,1
19364,1
28013,0
27144,0
16455,1
32137,0
19928,1
35125,0
19251,0
12634,0
16958,0
35091,0
27193,0
4570,1
31817,1
22838,0
28546,0
18262,1
13563,1
37580,0
28994,1
28817,0
3897,0
14988,0
38075,0
28241,1
28026,0
2729,1
38466,1
6850,0
414,0
7887,1
10002,1
22770,1
38741,1
17045,0
12075,1
15616,1
5067,1
11268,0
13870,0
22869,0
22143,1
6333,1
36630,0
26470,0
5932,1
34119,0
29873,0
8065,1
27303,1
8060,0
40140,1
6283,0
18171,0
34695,1
36,0
29764,1
24151,0
4187,0
38211,0
11825,1
17939,1
11721,1
7252,1
6398,0
28555,1
7692,1
25337,0
15932,0
23243,1
20092,1
33676,1
15858,1
31967,0
40362,0
33551,0
22159,1
3718,1
29960,1
7127,1
5036,0
23457,0
14688,1
12012,1
2696,1
17168,0
26718,1
17591,0
1746,1
34617,0
25263,1
23395,1
11080,1
23644,0
31906,1
9244,0
20422,1
36390,1
27981,0
20089,0
36379,1
3955,1
7494,0
29928,0
27951,0
3428,0
19347,0
18891,1
28838,0
4681,1
10686,1
8402,1
27243,1
14238,0
26799,0
4747,1
15929,0
6302,0
23095,1
5492,1
17535,0
12807,0
26246,0
16295,1
26896,1
39444,1
27801,1
11199,0
34689,1
32834,0
18193,1
37179,0
24059,0
31506,1
10107,0
39731,1
39301,1
25378,1
23998,0
25060,0
22820,1
38672,0
21378,0
5828,0
10638,1
37028,0
36880,0
19340,0
31737,1
22295,0
7351,1
33471,1
24561,0
36500,0
17634,0
6929,1
33443,1
22915,1
34408,1
7236,0
29693,0
10298,0
11572,1
8991,1
38833,1
4861,0
18687,1
10844,0
6908,0
16504,0
12870,1
12436,1
36109,1
25294,1
13491,0
8581,1
4858,1
28757,1
5370,1
8250,0
1257,1
6680,0
8930,1
35090,1
16320,0
270,1
37433,0
20844,1
2822,0
38377,1
1973,0
27132,0
40196,1
13628,0
14633,1
16276,1
16651,0
33012,1
36037,0
2770,1
34604,0
2329,1
40117,1
5935,0
33560,1
27659,1
9467,0
36824,0
15439,0
7991,1
33362,0
29395,1
32385,0
1894,1
33153,0
26840,1
16702,0
17920,0
17855,0
39842,1
25965,0
17753,0
17124,0
30778,0
40008,1
17572,1
40200,0
22304,1
13858,0
17274,1
34976,0
39879,0
20234,1
14415,0
23767,0
19871,0
6044,1
15052,1
31158,1
27335,1
34116,1
39908,0
19184,0
39750,1
17617,1
32838,1
25905,0
5392,1
32158,1
32977,1
30515,1
34032,1
38614,1
34201,1
10172,1
27900,1
34264,0
34913,0
21111,0
39975,1
40330,0
29495,0
9609,0
26484,0
9308,1
32149,0
16618,1
32497,0
28351,0
24246,1
36049,1
16152,1
20951,1
37730,0
10730,1
562,1
10208,1
1031,1
38121,1
22149,1
23480,1
34250,1
11894,0
17206,1
7058,0
10599,1
4377,0
31288,1
11803,0
35376,0
6976,0
442,0
32435,0
38405,1
30098,1
11102,0
39161,1
17629,1
22096,1
27742,0
24024,0
1249,1
35932,1
4276,1
11322,1
13071,1
1389,1
18602,0
35410,0
39536,1
13345,0
10057,0
27746,0
27315,1
29362,1
25975,1
20015,0
634,0
21351,0
18563,1
11260,1
34117,0
11058,0
10426,0
34668,1
37046,0
21310,1
29882,0
13751,1
31162,0
22718,1
20933,0
5497,1
7044,1
39325,0
33149,0
29317,0
31148,1
18738,0
31854,0
28393,0
30349,0
5097,1
21711,0
17818,0
9877,0
12380,1
16648,0
14588,0
24708,0
37023,1
13311,0
29875,0
7876,1
4541,1
38438,1
38564,1
34554,0
22731,0
37221,0
13665,1
19762,0
22115,0
29756,1
23416,1
27353,1
27258,0
25004,1
17821,1
27615,0
22462,1
7960,0
33352,1
14440,1
39296,0
14986,0
21076,0
28020,0
36121,0
7441,0
6255,0
12696,0
24373,1
39405,0
8594,1
15355,0
38726,0
31399,1
65,1
34312,0
39058,1
36404,0
8656,1
6185,1
31137,1
29621,0
35576,0
37506,0
19249,1
13556,0
13145,1
38916,1
33026,0
5113,1
36903,0
13426,1
22409,0
36454,0
26267,1
30599,1
23274,0
28231,0
7512,0
17805,1
33594,0
37672,0
13273,0
20202,0
25395,0
8000,0
39720,1
38443,0
16059,0
18044,1
73,1
1843,1
770,0
11228,0
14679,0
37169,1
29081,1
17669,0
9436,1
35402,0
16243,0
28879,1
31127,0
18325,1
39318,0
25667,1
17743,0
24649,0
19781,1
13406,0
30672,1
28768,0
5938,0
28207,1
28451,1
9679,0
21448,1
28963,0
5745,1
32141,1
4027,0
27152,0
39272,0
16056,1
17500,1
14377,1
8974,1
5897,0
21326,0
3963,0
3937,1
31807,1
20437,0
35669,0
17494,1
4414,0
35021,1
36040,1
17177,0
31466,1
26401,0
3146,1
37858,1
38991,1
37549,0
7507,0
16528,1
10767,0
6192,1
9990,1
3514,0
35660,1
7272,0
22455,1
38151,0
19476,0
38163,1
28846,0
1203,0
34156,0
18214,0
9691,0
20565,1
16344,0
32440,1
9411,1
5255,1
5957,0
39291,1
26624,0
39414,0
12108,0
15678,0
34619,1
10046,1
1055,1
13880,0
36023,1
16978,1
32011,1
1525,0
15226,1
20043,0
37231,0
22208,1
5154,0
12894,0
14126,1
28900,0
28733,0
5664,0
23035,0
1806,1
16409,1
3185,0
17145,0
15551,0
29120,0
24208,0
29958,0
11,1
2970,1
34352,0
29550,0
6999,0
16465,1
23426,0
493,1
25108,1
17342,1
8664,0
15580,0
16120,0
13801,0
10482,1
22993,0
28523,0
6026,1
23365,0
7238,0
30151,1
36772,0
27475,1
22689,1
20338,0
20787,1
1384,0
39953,1
29641,1
26771,1
20895,0
18050,0
27414,1
23241,0
21737,1
40489,0
20971,1
18057,0
30197,0
23070,1
11141,0
21703,0
2550,1
28799,1
13301,0
37310,0
2722,1
10979,0
20108,0
17648,0
21251,0
14925,0
29176,0
12929,0
36484,0
31683,1
23639,0
13292,0
12563,0
815,1
31470,0
7607,0
20758,0
25848,0
4087,1
13465,1
24848,1
22748,0
30346,0
18281,0
28113,0
38676,0
14547,0
23800,1
9046,1
35374,1
26034,0
34130,0
3970,0
18913,0
22721,1
24488,0
33522,0
28161,1
6922,0
8907,1
660,0
33399,0
25128,1
17502,0
38783,0
17671,1
35495,0
36488,0
30370,1
34109,1
7358,0
18700,1
17801,0
28991,0
18899,0
27167,0
16391,0
33015,1
17378,1
2268,0
20676,0
1461,0
33315,1
27212,1
2409,0
296,1
18248,1
18296,0
16944,0
7548,0
7942,0
20778,1
17529,1
35432,1
33908,0
5789,1
28596,0
3186,1
29405,0
35553,0
17700,0
38504,1
32102,0
6553,1
36527,1
36039,1
29181,1
4060,0
20534,1
12420,0
26411,0
34313,0
9855,0
40313,1
9638,1
17139,0
30231,0
30428,1
13795,0
35849,0
8381,1
30947,0
16861,0
2886,1
30888,0
4190,0
39620,0
38539,0
4350,1
30680,0
25218,1
8741,1
16375,0
36796,1
7630,1
4761,0
17042,0
2723,1
18177,0
9884,0
32277,0
21814,1
21449,1
16877,1
12459,1
20637,0
23212,0
30443,1
1463,1
496,0
36164,1
11696,1
4008,1
27752,1
34460,1
2287,0
18582,1
8655,1
11982,0
9157,0
444,0
10268,0
28798,0
8630,0
672,0
34838,1
34095,0
24439,0
25595,0
22124,0
1494,0
33322,0
32993,0
5261,0
25043,1
11744,1
3751,0
2670,1
17140,1
31965,1
15217,1
27264,0
13378,0
2083,0
80,0
23602,0
12150,1
35847,1
33213,0
34490,1
17758,1
22923,0
14150,1
9696,1
30565,0
14067,1
26972,0
234,0
6572,0
14166,0
537,0
12700,0
